num_flows,avg_dur,std_dev_dur,percent_stdev_dur,total_size_of_flows_orig,total_size_of_flows_resp,ratio_of_sizes,percent_of_established_states,inbound_pckts,outbound_pckts,periodicity_avg,periodicity_stdev,ssl_ratio,average_public_key,tls_version_ratio,avg_cert_length,stdev_cert_length,is_valid_certificate_during_capture,amount_diff_certificates,num_domains_in_cert,cert_ratio,num_certificate_path,x509_ssl_ratio,SNI_ssl_ratio,self_signed_ratio,is_SNIs_in_SNA_dns,SNI_equal_DstIP,is_CNs_in_SNA_dns,ratio_of_differ_SNI_in_ssl_log,ratio_of_differ_subject_in_ssl_log,ratio_of_differ_issuer_in_ssl_log,ratio_of_differ_subject_in_cert,ratio_of_differ_issuer_in_cert,ratio_of_differ_sandns_in_cert,ratio_of_same_subjects,ratio_of_same_issuer,ratio_is_same_CN_and_SNI,avg_certificate_exponent,is_SNI_in_top_level_domain,ratio_certificate_path_error,ratio_missing_cert_in_cert_path,label,detailedlabel,id.orig_h,id.resp_h,id.resp_p,proto,day,hour
1,114.180949,0.0,0.0,25016,68411,2.7346897985289416,0.0,153,210,-1.0,-1.0,0.0,2048.0,1.0,392.0,0.0,0,1,2.0,0.2478957875503883,1.0,1.0,1.0,0.0,-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65537.0,1.0,-1,-1,Background,(empty),147.32.83.x15,17.57.146.22,5223,tcp,0,8
18,2.7951637777777782,2.971049140955497,0.1111111111111111,19443,106980,5.502237309057244,1.0,398,410,4.290040209889412,5.3700212890340175,0.8,-1.0,0.4,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,23.47.208.253,443,tcp,0,8
1,11.267621,0.0,0.0,866,3351,3.869515011547344,1.0,18,22,-1.0,-1.0,0.0,2048.0,1.0,394.0,0.0,0,1,1.0,0.2548621277792755,2.0,1.0,1.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65537.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.142.171.5,443,tcp,0,8
1,0.628029,0.0,0.0,1404,4521,3.22008547008547,1.0,20,25,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.164.1.38,443,tcp,0,8
4,31.02400425,0.0042390868931286,0.5,3520,24500,6.9602272727272725,1.0,112,106,0.0002509355545043,8.344650268554688e-07,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,2.23.8.242,443,tcp,0,8
1,0.036634,0.0,0.0,887,12902,14.545659526493798,1.0,9,11,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,2.16.2.193,443,tcp,0,8
1,3.926989,0.0,0.0,1056,923,0.8740530303030303,1.0,23,24,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,151.101.0.106,443,tcp,0,8
4,2.99758125,0.8963513535083145,0.5,44072,124194,2.8179796696315123,1.0,256,287,3.897397875785828,0.0001059770584106,0.3333333333333333,-1.0,0.3333333333333333,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.6666666666666666,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,18.159.197.225,443,tcp,0,8
4,120.27172575,124.10470952893776,0.25,102897,89711,0.871852434959231,1.0,434,424,339.16942369937897,338.12047350406647,1.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.68.170.153,443,tcp,0,8
2,2.9769345,0.8796745000000001,0.0,24705,119231,4.826189030560616,1.0,130,199,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.68.124.168,443,tcp,0,8
5,7124.0369116,3559.48243499333,0.2,297434,1077957,3.624188895687783,0.6,11846,14232,0.77168869972229,1.0402557017599066,0.6666666666666666,-1.0,0.3333333333333333,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,18.197.249.189,443,tcp,0,8
1,3.667476,0.0,0.0,7859,7685,0.977859778597786,1.0,61,68,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.67.131.16,443,tcp,0,8
1,1.311832,0.0,0.0,9567,5912,0.6179575624542699,1.0,20,30,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.218.57.45,443,tcp,0,8
2,0.5394405,0.3871584999999999,0.5,1607,3542,2.204107031736154,1.0,24,34,-1.0,-1.0,1.0,2048.0,0.0,394.0,0.0,0,1,1.0,0.2548621277792755,1.0,1.0,1.0,0.0,-1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65537.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.142.171.6,443,tcp,0,8
2,0.2900365,0.2900245,0.5,1420,4521,3.1838028169014083,0.5,24,31,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.164.1.41,443,tcp,0,8
1,4.047627,0.0,0.0,205576,9118,0.0443534264700159,1.0,143,90,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.248.172.111,443,tcp,0,8
162,8.181609851851851,11.451369968690098,0.3024691358024691,186769,112067,0.6000299835625826,0.8333333333333334,1693,1995,18.497308634221557,11.014703029829851,0.6530612244897959,2048.0,0.826530612244898,392.0,0.0,0,1,2.0,0.2478957875503883,1.0,0.010204081632653,1.0,0.0,-1,0,1,0.0306122448979591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65537.0,0.0408163265306122,-1,-1,Benign,(empty),147.32.83.x15,44.201.116.124,443,tcp,0,8
1,0.760766,0.0,0.0,1990,3542,1.7798994974874371,1.0,24,30,-1.0,-1.0,0.0,2048.0,1.0,394.0,0.0,0,1,1.0,0.2548625124440112,2.0,1.0,1.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65537.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.142.171.7,443,tcp,0,8
2,128.266997,124.349965,0.5,2658,22273,8.379608728367193,1.0,92,100,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,65.9.95.16,443,tcp,0,8
1,210.598772,0.0,0.0,13430,12780,0.9516008935219658,1.0,108,121,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.67.35.217,443,tcp,0,8
1,259.769635,0.0,0.0,1757,53666,30.544109277177007,1.0,51,55,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,65.9.95.122,443,tcp,0,8
2,0.8635094999999999,0.0663615,0.5,7099,24985,3.5195097901112837,1.0,29,49,-1.0,-1.0,0.0,2048.0,0.5,394.0,0.0,0,1,2.0,0.1713619339189242,2.0,0.5,1.0,0.5,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,65537.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.32.194.2,443,tcp,0,8
1,0.336091,0.0,0.0,2186,5164,2.362305580969808,1.0,22,24,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.248.172.133,443,tcp,0,8
1,31.012176,0.0,0.0,994,16149,16.246478873239436,1.0,28,34,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,104.64.167.158,443,tcp,0,8
1,32.429695,0.0,0.0,5089,5244,1.030457850265278,1.0,24,28,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.137.166.35,443,tcp,0,8
1,120.137952,0.0,0.0,1588,4014,2.527707808564232,1.0,26,34,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,140.82.121.5,443,tcp,0,8
12,24.36748108333333,30.991680117735623,0.1666666666666666,1394906,10286847,7.37458079612533,0.6666666666666666,2884,4173,85.90409681797027,191.04666734705356,0.7142857142857143,-1.0,0.4285714285714285,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.2857142857142857,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,23.6.115.27,443,tcp,0,8
5,58.8220716,6.905832656924394,0.4,23123,21441,0.9272585737144834,1.0,122,143,66.45568505922954,89.27596026896485,0.25,-1.0,0.75,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,34.225.190.52,443,tcp,0,8
1,240.088032,0.0,0.0,1232,21736,17.642857142857142,1.0,25,41,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,142.251.36.66,443,tcp,0,8
1,240.06181,0.0,0.0,2047,6187,3.02247191011236,1.0,22,33,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,142.251.36.70,443,tcp,0,8
1,360.057143,0.0,0.0,1352,5667,4.191568047337278,1.0,32,39,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,35.190.43.134,443,tcp,0,8
3,101.73156466666666,29.370825419600244,0.3333333333333333,8940,24765,2.7701342281879198,1.0,85,126,102.77206993103027,0.0,0.5,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.85.156.53,443,tcp,0,8
6,59.866594166666665,30.42217860825228,0.3333333333333333,21077,8978,0.4259619490439816,0.8333333333333334,144,128,116.6682807803154,105.03414147842544,2.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.224.86.39,443,tcp,0,8
1,31.07758,0.0,0.0,1226,8136,6.636215334420881,1.0,28,26,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.248.172.103,443,tcp,0,8
2,0.695117,0.0724799999999999,0.0,6983,2389,0.342116568809967,1.0,40,38,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.56.138.29,443,tcp,0,8
1,121.318452,0.0,0.0,3736,49267,13.187098501070665,1.0,12,19,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,17.145.0.2,443,tcp,0,8
11,20.5523145,17.15461815413722,0.7,15923,40896,2.568360233624317,0.5454545454545454,54,140,2.4099596871270075,4.005816432191413,0.8333333333333334,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,Microsoft,147.32.83.x15,13.69.239.74,443,tcp,0,8
1,310.501044,0.0,0.0,3491,6338,1.8155256373531936,1.0,36,40,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.211.159.85,443,tcp,0,8
1,60.306073,0.0,0.0,1628,6178,3.794840294840295,1.0,22,28,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,34.224.142.161,443,tcp,0,8
2,94.284914,33.372333,0.0,4794,15345,3.2008760951188986,1.0,40,55,-1.0,-1.0,0.0,-1.0,0.5,-1.0,-1.0,-1,0,-1.0,-1.0,1.0,0.0,1.0,0.0,-1,0,-1,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1,Benign,(empty),147.32.83.x15,3.217.161.116,443,tcp,0,8
